review/appearance,beer/style,review/palate,review/taste,beer/name,review/timeUnix,beer/ABV,beer/beerId,beer/brewerId,review/timeStruct,review/overall,review/text,user/profileName,review/aroma,user/gender,user/birthdayRaw,user/birthdayUnix,user/ageInSeconds
3.5,Low Alcohol Beer,3.5,3.5,Bitburger Drive,1166515653,0.5,5415,613,"{'isdst': 0, 'mday': 19, 'hour': 8, 'min': 7, 'sec': 33, 'mon': 12, 'year': 2006, 'yday': 353, 'wday': 1}",3.5,"I had tasted one N/A beer in my life before tonight. Malt Star, in Haifa, when I was 17 (Somebody else bought it). I bought this and Clausthaler Premium at Trader Joe's this evening. 		Appearance: The pour is light gold with a big foamy white head that fades to a thin layer. 		Smell: The nose has soft malts and an even softer hop aroma. 		Taste: This is better than the Clausthaler and, as a matter of fact, better than a lot of the pilsner-style Euro Lagers. Light malts, cereal grains, and a hint of hops. 		Mouthfeel: Light-bodied with lively carbonation.		Drinkability: Now this is a good N/A. I would take this over a Heineken any day.",goschool,3.0,Male,,,
2.5,Low Alcohol Beer,3.5,2.5,Bitburger Drive,1166019385,0.5,5415,613,"{'isdst': 0, 'mday': 13, 'hour': 14, 'min': 16, 'sec': 25, 'mon': 12, 'year': 2006, 'yday': 347, 'wday': 2}",2.0,"I just drank this beer with dinner tonight. I was not impressed! It had little flavour but a strong aftertaste. It does go down alright but it does not live up to the Bitburger name. I compared it to some other ""Near Beers"" just to make sure I gave it a fare shake it was not my least favorite on but it was a close runner-up.",MTNboy,3.0,,,,
3.0,Low Alcohol Beer,2.0,2.0,Bitburger Drive,1164550955,0.5,5415,613,"{'isdst': 0, 'mday': 26, 'hour': 14, 'min': 22, 'sec': 35, 'mon': 11, 'year': 2006, 'yday': 330, 'wday': 6}",2.5,"This review is part of NA Shootout (With Blanks) III, yet another one of my head-to-head matchups of macro lagers, malt liquors, and in this case, low alcohol beers that are designed to make their consumption more interesting than it would otherwise be and to learn something by directly comparing two similar beers. How will the Teutonic Giant fare against the Behemoth from St. Louis? Let's find out.		Pale amber as well, although a wee bit darker than its competitor. Unless a light source is available, there's no way they could be distinguished from one another. The head is more ivory than white and is more bubbly than the O'Doul's. It has better persistence and leaves much more lace. Bitburger takes an early lead...		... that is just as quickly loses after the sniff test. While it isn't 'turn away in disgust' horrible, the nose is less appealing on this beer. It smells more metallic than grain-like. I've smelled much worse, but that doesn't mean that I should cut this one any slack.		Drive is the clear loser when it comes to flavor and will, therefore, handily lose the overall contest. It tastes more like beer than O'Doul's, mostly because it's actually bitter, but the bitterness doesn't seem hop-related. In addition, that nasty, clay-like 'NA funk' is present and ruins what might have been a decent beverage. It's far from the worst of the style though.		What would a low alcohol beer be without a light, insipid feeling mouthfeel? It's amazing what alcohol adds to beer; even mouthfeel apparently. Drive is a fraction more bubbly as I drink, but I can't say that I like it more as a result.		Bitburger Drive traded wins on appearance and smell and managed to stay at least even on mouthfeel. Unfortunately, it lost the all-important flavor comparison and is therefore the loser of NA Shootout (With Blanks) III. I could actually drink this stuff if I had to, which is more than I can say for at least one of its fellow German low alcohol beers (cough... Paulaner... cough... ThomasBrau... cough).",BuckeyeNation,2.0,,,,
3.0,Low Alcohol Beer,4.0,4.0,Bitburger Drive,1149470596,0.5,5415,613,"{'isdst': 0, 'mday': 5, 'hour': 1, 'min': 23, 'sec': 16, 'mon': 6, 'year': 2006, 'yday': 156, 'wday': 0}",2.5,"This would be my favorite NA beer were it not plagued with consistency issues. At times you'd swear you were drinking a pilsener. At times, you're wrinkling your nose at a tomato-sauce flavor. Dry malts, biscuity, maybe some Munich malt. There appear to be hops in this, which isn't something you tend to notice in most NA brews. Actual bitterness on the swallow, plus some graininess. Moderate carbonation, nice mouthfeel. Tastes better from the bottle than poured in a glass. But, nice foamy head, decent enough appearance. Aromas of biscuits, mild skunk. On a hot day, i can drink two of these, but under comfortable conditions, I don't want to do that.		When the taste is good, this is really good... but that's not guaranteed to be the case. I like it, but the price means Sharp's or Old Mil NA are more likely to be in my fridge.",wbfarr,3.0,,,,
3.0,Low Alcohol Beer,2.5,2.5,Bitburger Drive,1145765156,0.5,5415,613,"{'isdst': 0, 'mday': 23, 'hour': 4, 'min': 5, 'sec': 56, 'mon': 4, 'year': 2006, 'yday': 113, 'wday': 6}",2.0,"Poured a deep yellow clear with a slowly developing, frothy white head and slowly escaping bubbles. Aroma was towards the malt with a bit of grassiness. Hops were subtle in the background but balanced nicely. Bit of adjunct/corn after it settled a bit. Kind of an up-front malt flavor with a fair amount of hops in the finish as well. Probably as hoppy a NA beer as I ever had, and I wasn't sure that it had the malt background to balance it. That's weird, as most NAs tend to be quite sweet. Mouthfeel was thin as most NAs are. The out-of-balancedness makes the drinkability less than average. 		This is the mirror image of most NA beers; it has too many hops for the malt. Interesting, and I've had far worse, but I wouldn't buy it again.",shererjt,2.5,Male,"Jan 10, 1971",32342400.0,1385993047.0
2.5,Low Alcohol Beer,2.5,2.5,Bitburger Drive,1116734715,0.5,5415,613,"{'isdst': 0, 'mday': 22, 'hour': 4, 'min': 5, 'sec': 15, 'mon': 5, 'year': 2005, 'yday': 142, 'wday': 6}",2.5,"Taste like a beer, which is the objective of a low-alcohol. Unfortunately, like a macro lager. Still, it did the drink at the end of a warm long afternoon. Somewhat sweet and aggressive carbonation. Pale yellow, no head. Grassy, metallic. Thin mouthfeel.",northyorksammy,2.0,,,,
3.5,Low Alcohol Beer,4.0,3.5,Bitburger Drive,1102658733,0.5,5415,613,"{'isdst': 0, 'mday': 10, 'hour': 6, 'min': 5, 'sec': 33, 'mon': 12, 'year': 2004, 'yday': 345, 'wday': 4}",3.5,"Appearance: Straw-gold color, lots of fine bubbles. Nice head, but it doesn't last.		Aroma: Nice amount of hop aroma, with sweet, grainy malt.		Flavor: Clean malt flavor with a decent bitterness in the middle. Finish is a very clean and dry for a non-alcoholic beer.		Body: Medium-light body, high carbonation.		Compared to other beers, Drive tastes like an average continental pils. I rated it based on that. Compared to other non-alcoholic beers, though, it is absolutely one of the best. It feels like, smells like beer, and tastes like beer. If for some reason I had to stop drinking alcohol, this is what I would take as an alternative.",allengarvin,4.0,Male,"Apr 9, 1969",-23040000.0,1441375447.0
4.0,Low Alcohol Beer,4.0,3.5,Bitburger Drive,1084838070,0.5,5415,613,"{'isdst': 0, 'mday': 17, 'hour': 23, 'min': 54, 'sec': 30, 'mon': 5, 'year': 2004, 'yday': 138, 'wday': 0}",4.0,"I've been drinking non-alcoholic (read: 0.5 percent) brews since I found out that my gall bladder has to be removed. Well, the GB is gone and I drink regular beer, but for the sake my healing body, I'm finishing the N.A. brews I have left in my fridge.		Bitburger Drive pours yellow with some big bubbles (probably the fault of my dirty glassware.) There's a loose head of foam that settles to pretty much nothing. The aroma is of fresh grains and sort of cereal-like and could be covered up with some hops. The body is a little more full than a real Bitburger and the hops are diminished somewhat. The finish is pretty dry. I'd like a little more hops; especially up front. Why else would want I want to drink an N.A. beer -- I want to taste malt AND hops -- but I can't have all the alcohol.",marcobrau,2.5,Male,,,
3.0,Low Alcohol Beer,2.5,2.5,Bitburger Drive,1078886966,0.5,5415,613,"{'isdst': 0, 'mday': 10, 'hour': 2, 'min': 49, 'sec': 26, 'mon': 3, 'year': 2004, 'yday': 70, 'wday': 2}",3.0,"Pours a clear light gold brew.		Smell is sweet with lots of grain and a bit grassy. I smell malt in this too.		Taste is sweet with a cereal flavor and a bit of hop bite to it. This has a distinct ""Cooked"" flavor.		Mouthfeel is OK.		Not a first choice, but if you have to drink a near beer, this is much better than the American versions.",Zorro,3.0,,,,
3.5,Low Alcohol Beer,4.0,4.0,Bitburger Drive,1071279188,0.5,5415,613,"{'isdst': 0, 'mday': 13, 'hour': 1, 'min': 33, 'sec': 8, 'mon': 12, 'year': 2003, 'yday': 347, 'wday': 5}",4.0,"When compared to style, this brew rocks. By far better than any of the other near beers. Even better than the regular bud or coors.		transparent darkish gold color no head, spotty lace.	Pale malt and soft hop aroma with hint of soap.	crisp malt and hop flavor, white bread.",Naerhu,3.5,,,,
2.5,Low Alcohol Beer,2.0,2.0,Bitburger Drive,1049353876,0.5,5415,613,"{'isdst': 0, 'mday': 3, 'hour': 7, 'min': 11, 'sec': 16, 'mon': 4, 'year': 2003, 'yday': 93, 'wday': 3}",2.0,"Bought locally (Grapevine refrigerated shelves), a few minutes in my fridge, reviewed 45F-55F.		A big white head dies fast like soda pop. Some runny lacing. The color is clear, clear gold.		Lotsa lagerfunk in the nose. The front is toast (not toasted grain, but toasted WonderBread). The middle is strangely bitter with a metallic finish. At higher temps, some grains show in the aftertaste. To its credit, this beer has none of the cloying cornsyrup of many other NAs. But even still, it's pretty awful. There are many better NAs out there.",kbub6f,1.5,Male,"Feb 27, 1968",-58204800.0,1476540247.0
3.5,Low Alcohol Beer,3.0,3.0,Bitburger Drive,1048448208,0.5,5415,613,"{'isdst': 0, 'mday': 23, 'hour': 19, 'min': 36, 'sec': 48, 'mon': 3, 'year': 2003, 'yday': 82, 'wday': 6}",3.0,"Crystal-clear light golden color with a medium-sized snow-white head, well carbonated with good lacing. Aroma consists mainly of sweet malt, like unfermented wort, and a decent hop presence. Taste begins with a surge of carbonation across the tongue, followed by slightly tart malt flavors. A mild hop presence asserts itself soon afterward which rises to a slightly metallic note at the end of the taste. Finish is quite dry. The mouth feel, while nothing spectacular, is not bad. One of the better non-alcoholic beers, Drive manages to avoid the excessive sweetness often noted in these products.",Pegasus,3.0,,,,
1.0,Low Alcohol Beer,1.0,1.0,Bitburger Drive,1029116370,0.5,5415,613,"{'isdst': 0, 'mday': 12, 'hour': 1, 'min': 39, 'sec': 30, 'mon': 8, 'year': 2002, 'yday': 224, 'wday': 0}",1.0,"I bought this by mistake, thinking it was the normal Bitburger, pretty crappy, very thin and watery, in fact i might as well have been drinking water, at least it prolonged my night a bit being a non-alcoholoic beer(hehehe).",rastaman,1.0,,,,
3.5,Low Alcohol Beer,2.0,2.0,Itters Bruin,1141836382,1.25,28840,3456,"{'isdst': 0, 'mday': 8, 'hour': 16, 'min': 46, 'sec': 22, 'mon': 3, 'year': 2006, 'yday': 67, 'wday': 2}",2.5,BB 03-06. Beige head and a very dark brew that's clear. Nose is good having nice maltarome and roast hids wortsmell well. Even some yeastesters with it so pleasant overall. Taste is oversweet and very malty and shows hardly any bitterness in end. Bit sticky mouthfeel also but not even that bad and for those that don't mind lots of sweetness.,paterlodie,3.5,Male,"Sep 15, 1969",-9306000.0,1427641447.0
4.0,Low Alcohol Beer,3.5,3.5,Tiger Malt,1283111100,,11193,581,"{'isdst': 0, 'mday': 29, 'hour': 19, 'min': 45, 'sec': 0, 'mon': 8, 'year': 2010, 'yday': 241, 'wday': 6}",3.0,"Had this yesterday afternoon.		Poured from a 341ml. bottle.		Appearance: Pours like a stout which means a dark brown body with a thick 3 finger mocha head.		Smell: Black strap molasses and those caramel squares you eat as candy.		Taste: Big time sweet, some brown sugar and not as much molasses as in the aroma. More caramel though it does have a bit of a weird aftertaste.		Mouthfeel: Low carbonation, smooth and full-bodied. It is a little heavy though.		Drinkability: Sweetness makes it a bit of a chore to drink but it's still an O.K. malt beverage.		Overall: These malt beverages are beginning to grow on me and i like this one though it is a bit tough to get through a whole bottle.",papat444,3.5,Male,,,
4.0,Low Alcohol Beer,4.0,4.0,Tiger Malt,1195854982,,11193,581,"{'isdst': 0, 'mday': 23, 'hour': 21, 'min': 56, 'sec': 22, 'mon': 11, 'year': 2007, 'yday': 327, 'wday': 4}",3.5,"I love Tiger Malt, it's my nonalchoholic drink of choice when visiting Barbados. However, like any malted beverage, its enjoyability depends on one's personal taste for it. Very syrupy & sweet, it's as dark (and carbonated) as a Guinness Extra Stout....and best described as a sweet version of Kaliber, as the malted notes are very comparible. Banks also brews a vanilla version of Tiger Malt as well.",Natural510,3.5,,,,
3.0,Low Alcohol Beer,1.0,1.5,Tiger Malt,1175650446,,11193,581,"{'isdst': 0, 'mday': 4, 'hour': 1, 'min': 34, 'sec': 6, 'mon': 4, 'year': 2007, 'yday': 94, 'wday': 2}",2.0,"Purchased at a local Price Chopper for .77 cents. 	341ml twist off bottle, pours (whoa, surprising!) dense black with considerable mocha brown head. Ghastly aroma of strong malt, cocoa, chocolate - EXACTLY like those Malteaser (or 'Whoppers') snacks. Mouthfeel is overly, incredibly syropy! Flavour is this intensely bitter sweet chocolate, with loads of cocoa. 		I have found a beer that is too powerful for me to drink. (too bad it's not in a good way)		I could see myself liking this but it would take ALOT to aquiere the taste!!! ..and I just don't see why I'd want to.",biegaman,2.0,Male,"Apr 8, 1986",513331200.0,905004248.0
3.5,Low Alcohol Beer,1.0,1.5,Tiger Malt,1139977708,,11193,581,"{'isdst': 0, 'mday': 15, 'hour': 4, 'min': 28, 'sec': 28, 'mon': 2, 'year': 2006, 'yday': 46, 'wday': 2}",1.0,"I got this malt beverage at Ritz Caribbean food in Toronto. Im surprised its on the BA database.		It pours a near black color with a tan head that lasts a while and deposits decent lace. The aroma is extremely sweet, lactic sweetness, too much for me. The taste is super sweet barley sugar. Theres also some grainyness in their, but the predominance is syrupy sweetness. The mouthfeel is slick and numbingly sweet. This is what I imagine unfermented wort tasting like. 		I found this impossible to drink, I had to pour half of it down the sink.",CAMRAhardliner,1.5,,,,
2.0,Low Alcohol Beer,2.0,2.5,Tiger Malt,1081995335,,11193,581,"{'isdst': 0, 'mday': 15, 'hour': 2, 'min': 15, 'sec': 35, 'mon': 4, 'year': 2004, 'yday': 106, 'wday': 3}",2.0,"Over the top ovaltine maltiness. Sticky syrupy and dry aftertaste. Suppose servable to minors. Minimal carbonation. Minimal head, similar to some national brands. Reasonable aroma.	Actually not half as bad as I expected. Will do on a 109 degree oppressive day. Rinse mouth with water after.",northyorksammy,3.5,,,,
