review/overall,user/gender,beer/style,user/ageInSeconds,beer/beerId,beer/ABV,beer/name
4.0,Male,Pumpkin Ale,1377007447.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1076681047.0,13350,5.5,Pumpkin Ale
3.0,Male,Pumpkin Ale,1093701848.0,13350,5.5,Pumpkin Ale
5.0,Male,Pumpkin Ale,1110294247.0,13350,5.5,Pumpkin Ale
5.0,Male,Pumpkin Ale,1214751848.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1227967447.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1338044647.0,13350,5.5,Pumpkin Ale
3.0,Male,Pumpkin Ale,1055775847.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1077375847.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,921164647.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1036591447.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,912521047.0,13350,5.5,Pumpkin Ale
4.5,Male,Pumpkin Ale,1579701848.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1102601048.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1380117847.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,1066917848.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1018364647.0,13350,5.5,Pumpkin Ale
3.0,Male,Pumpkin Ale,931273447.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,1130249048.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,1475417048.0,13350,5.5,Pumpkin Ale
4.5,Male,Pumpkin Ale,933519848.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,1248793447.0,13350,5.5,Pumpkin Ale
1.5,Male,Pumpkin Ale,1005228247.0,13350,5.5,Pumpkin Ale
2.0,Male,Pumpkin Ale,1306249447.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,948636247.0,13350,5.5,Pumpkin Ale
4.0,Male,Pumpkin Ale,959526247.0,13350,5.5,Pumpkin Ale
4.5,Male,Pumpkin Ale,1238511847.0,13350,5.5,Pumpkin Ale
3.5,Male,Pumpkin Ale,1140534248.0,13350,5.5,Pumpkin Ale
4.0,Male,American Porter,1093701848.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,American Porter,1048518247.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,American Porter,994604647.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
5.0,Male,American Porter,1227967447.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
3.0,Male,American Porter,1170165847.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
3.5,Male,American Porter,820418648.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
1.0,Male,American Porter,921164647.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.0,Male,American Porter,973519447.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,American Porter,1189001047.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,American Porter,936885847.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.0,Male,American Porter,1256738647.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
3.0,Male,American Porter,1301756647.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.0,Male,American Porter,948722647.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,American Porter,1579701848.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.0,Male,American Porter,1007733847.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.0,Male,American Porter,1111244647.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.0,Male,American Porter,1238511847.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.0,Male,American Porter,1378562647.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,American Porter,1077375847.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
5.0,Male,American Porter,1371827047.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,American Porter,986051047.0,35649,7.0,Barrel Aged Smoke (Smoked Porter)
4.5,Male,Milk / Sweet Stout,1047481447.0,52556,5.5,Chocolate By The Barrel Cream Stout
3.5,Male,Milk / Sweet Stout,1238511847.0,52556,5.5,Chocolate By The Barrel Cream Stout
4.5,Male,American IPA,1837091048.0,35650,6.0,O'Fallon IPA
4.5,Male,American IPA,1227967447.0,35650,6.0,O'Fallon IPA
3.5,Male,Scotch Ale / Wee Heavy,948636247.0,58850,10.4,Wee Heavy Scotch Ale
4.5,Male,Scotch Ale / Wee Heavy,928595047.0,58850,10.4,Wee Heavy Scotch Ale
3.0,Male,Scotch Ale / Wee Heavy,1322921047.0,58850,10.4,Wee Heavy Scotch Ale
4.0,Male,Scotch Ale / Wee Heavy,1016118247.0,58850,10.4,Wee Heavy Scotch Ale
4.0,Male,Scotch Ale / Wee Heavy,973519447.0,58850,10.4,Wee Heavy Scotch Ale
1.5,Male,Fruit / Vegetable Beer,929372647.0,16638,5.7,Cherry Chocolate Beer
3.0,Male,Fruit / Vegetable Beer,1016118247.0,16638,5.7,Cherry Chocolate Beer
1.5,Male,Fruit / Vegetable Beer,1444658647.0,16638,5.7,Cherry Chocolate Beer
3.0,Male,Fruit / Vegetable Beer,1076681047.0,16638,5.7,Cherry Chocolate Beer
2.5,Male,Fruit / Vegetable Beer,2234185447.0,16638,5.7,Cherry Chocolate Beer
1.0,Male,Fruit / Vegetable Beer,1238511847.0,16638,5.7,Cherry Chocolate Beer
2.0,Male,Fruit / Vegetable Beer,1140534248.0,16638,5.7,Cherry Chocolate Beer
4.5,Male,Fruit / Vegetable Beer,1093701848.0,16638,5.7,Cherry Chocolate Beer
2.5,Male,Fruit / Vegetable Beer,984236648.0,16638,5.7,Cherry Chocolate Beer
3.0,Male,Fruit / Vegetable Beer,1034949848.0,16638,5.7,Cherry Chocolate Beer
1.5,Male,Fruit / Vegetable Beer,1051974247.0,16638,5.7,Cherry Chocolate Beer
3.0,Male,Fruit / Vegetable Beer,1077375847.0,16638,5.7,Cherry Chocolate Beer
1.5,Male,Fruit / Vegetable Beer,1203606247.0,16638,5.7,Cherry Chocolate Beer
3.0,Male,Fruit / Vegetable Beer,1131631447.0,16638,5.7,Cherry Chocolate Beer
3.5,Male,Fruit / Vegetable Beer,1102601048.0,16638,5.7,Cherry Chocolate Beer
3.5,Male,Fruit / Vegetable Beer,1046876647.0,16638,5.7,Cherry Chocolate Beer
3.5,Male,Fruit / Vegetable Beer,1837091048.0,16638,5.7,Cherry Chocolate Beer
2.0,Male,Fruit / Vegetable Beer,920819047.0,16638,5.7,Cherry Chocolate Beer
3.5,Male,Fruit / Vegetable Beer,1130249048.0,16638,5.7,Cherry Chocolate Beer
2.5,Male,Fruit / Vegetable Beer,1155222248.0,16638,5.7,Cherry Chocolate Beer
3.5,Male,Fruit / Vegetable Beer,911311447.0,16638,5.7,Cherry Chocolate Beer
4.5,Male,Fruit / Vegetable Beer,1205939047.0,16638,5.7,Cherry Chocolate Beer
4.0,Male,Fruit / Vegetable Beer,1291388647.0,16638,5.7,Cherry Chocolate Beer
2.5,Male,Fruit / Vegetable Beer,1066917848.0,16638,5.7,Cherry Chocolate Beer
3.0,Male,Fruit / Vegetable Beer,1080572647.0,16638,5.7,Cherry Chocolate Beer
2.5,Male,Fruit / Vegetable Beer,1579701848.0,16638,5.7,Cherry Chocolate Beer
4.5,Male,Fruit / Vegetable Beer,953132647.0,16638,5.7,Cherry Chocolate Beer
2.0,Male,Fruit / Vegetable Beer,1127397848.0,16638,5.7,Cherry Chocolate Beer
2.5,Male,Fruit / Vegetable Beer,1007733847.0,16638,5.7,Cherry Chocolate Beer
3.5,Male,American Black Ale,931273447.0,65682,5.8,Black Hemp
4.0,Male,American Black Ale,1475417048.0,65682,5.8,Black Hemp
4.0,Male,American Black Ale,1291388647.0,65682,5.8,Black Hemp
3.0,Male,American Black Ale,1080659047.0,65682,5.8,Black Hemp
4.0,Male,American Black Ale,1010930647.0,65682,5.8,Black Hemp
4.0,Male,American Black Ale,933519848.0,65682,5.8,Black Hemp
3.0,Male,American Black Ale,907855447.0,65682,5.8,Black Hemp
4.5,Male,American Black Ale,870447847.0,65682,5.8,Black Hemp
1.5,Male,American Pale Wheat Ale,1011967447.0,7672,5.0,Unfiltered Wheat
3.5,Male,American Pale Wheat Ale,1099231447.0,7672,5.0,Unfiltered Wheat
3.5,Male,American Pale Wheat Ale,973519447.0,7672,5.0,Unfiltered Wheat
3.0,Male,American Pale Wheat Ale,1020956647.0,7672,5.0,Unfiltered Wheat
3.0,Male,American Pale Wheat Ale,1676297048.0,7672,5.0,Unfiltered Wheat
4.5,Male,American Pale Wheat Ale,1005228247.0,7672,5.0,Unfiltered Wheat
3.5,Male,American Pale Wheat Ale,2234185447.0,7672,5.0,Unfiltered Wheat
4.0,Male,American Pale Wheat Ale,1093701848.0,7672,5.0,Unfiltered Wheat
3.5,Male,American Blonde Ale,1077375847.0,37174,4.0,Summer Brew
3.5,Male,American Blonde Ale,2234185447.0,37174,4.0,Summer Brew
3.0,Male,American Blonde Ale,1119020647.0,7673,4.9,Gold
4.0,Male,American Blonde Ale,1085756647.0,7673,4.9,Gold
3.0,Male,American Blonde Ale,1100873047.0,7673,4.9,Gold
2.5,Male,American Blonde Ale,1676297048.0,7673,4.9,Gold
4.0,Male,American Blonde Ale,994604647.0,7673,4.9,Gold
4.0,Male,American Blonde Ale,1093701848.0,7673,4.9,Gold
3.5,Male,American Blonde Ale,1335452647.0,7673,4.9,Gold
2.0,Male,American Blonde Ale,1238511847.0,7673,4.9,Gold
4.0,Male,American Blonde Ale,1217343847.0,7673,4.9,Gold
3.5,Male,American Blonde Ale,2234185447.0,7673,4.9,Gold
4.5,Male,American Blonde Ale,1880463847.0,7673,4.9,Gold
3.5,Male,American Blonde Ale,1227967447.0,7673,4.9,Gold
3.0,Male,Bock,1100873047.0,39299,6.2,Goats Breath Bock
5.0,Male,Bock,1579701848.0,39299,6.2,Goats Breath Bock
3.5,Male,Bock,1013004247.0,39299,6.2,Goats Breath Bock
3.5,Male,Bock,1096639448.0,39299,6.2,Goats Breath Bock
4.0,Male,Bock,1834581847.0,39299,6.2,Goats Breath Bock
3.0,Male,Bock,1016118247.0,39299,6.2,Goats Breath Bock
3.5,Male,Bock,994604647.0,39299,6.2,Goats Breath Bock
4.0,Male,Bock,2234185447.0,39299,6.2,Goats Breath Bock
3.5,Male,American Amber / Red Ale,1234447447.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,American Amber / Red Ale,974642647.0,56887,5.5,Hemp Hop Rye Amber Ale
4.0,Male,American Amber / Red Ale,931273447.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,American Amber / Red Ale,948636247.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,American Amber / Red Ale,973519447.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,American Amber / Red Ale,1217343847.0,56887,5.5,Hemp Hop Rye Amber Ale
2.5,Male,American Amber / Red Ale,991753447.0,56887,5.5,Hemp Hop Rye Amber Ale
2.0,Male,American Amber / Red Ale,948204247.0,56887,5.5,Hemp Hop Rye Amber Ale
4.0,Male,American Amber / Red Ale,1155222248.0,56887,5.5,Hemp Hop Rye Amber Ale
4.0,Male,American Amber / Red Ale,1099231447.0,56887,5.5,Hemp Hop Rye Amber Ale
4.0,Male,American Amber / Red Ale,1077375847.0,56887,5.5,Hemp Hop Rye Amber Ale
4.5,Male,American Amber / Red Ale,962982247.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,American Amber / Red Ale,1045494248.0,56887,5.5,Hemp Hop Rye Amber Ale
4.0,Male,American Amber / Red Ale,939823447.0,56887,5.5,Hemp Hop Rye Amber Ale
4.5,Male,American Amber / Red Ale,1205939047.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,American Amber / Red Ale,1017673448.0,56887,5.5,Hemp Hop Rye Amber Ale
4.0,Male,American Amber / Red Ale,1571321047.0,56887,5.5,Hemp Hop Rye Amber Ale
4.0,Male,American Amber / Red Ale,1824818647.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,American Amber / Red Ale,1088694247.0,56887,5.5,Hemp Hop Rye Amber Ale
3.0,Male,American Amber / Red Ale,1238511847.0,56887,5.5,Hemp Hop Rye Amber Ale
3.5,Male,Altbier,1579701848.0,60686,10.0,Sticke It To The Man
2.0,Male,Altbier,1465743847.0,60686,10.0,Sticke It To The Man
3.5,Male,Altbier,948636247.0,60686,10.0,Sticke It To The Man
4.0,Male,Altbier,1238511847.0,60686,10.0,Sticke It To The Man
3.5,Male,Altbier,1824818647.0,60686,10.0,Sticke It To The Man
4.5,Male,Altbier,837615848.0,60686,10.0,Sticke It To The Man
3.0,Male,Altbier,1140534248.0,60686,10.0,Sticke It To The Man
2.5,Male,Altbier,973519447.0,60686,10.0,Sticke It To The Man
5.0,Male,American Porter,936885847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1021129447.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1084201447.0,7675,6.0,Smoke (Smoked Porter)
1.0,Male,American Porter,1100873047.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1441029847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1335279847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1127397848.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1187363047.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,953132647.0,7675,6.0,Smoke (Smoked Porter)
2.5,Male,American Porter,891097448.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1140534248.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1352815447.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,1189001047.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1007733847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1284822247.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1120230248.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,981813847.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1049123047.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,1013004247.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1020524647.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,1248015847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1495551847.0,7675,6.0,Smoke (Smoked Porter)
5.0,Male,American Porter,1131890647.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,921164647.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1234447447.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,1025017447.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,996591847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1339513447.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,998489047.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1648998247.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1018278247.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,958835048.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1048518247.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,876578647.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,994604647.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1368284647.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1203606247.0,7675,6.0,Smoke (Smoked Porter)
5.0,Male,American Porter,1093701848.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,921769447.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1351346647.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1021215847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,962809447.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1238511847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1076681047.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,2234185447.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1285340647.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,1111676648.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1217343847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1301756647.0,7675,6.0,Smoke (Smoked Porter)
5.0,Male,American Porter,1579701848.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1215529447.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1335452647.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,1227967447.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,991753447.0,7675,6.0,Smoke (Smoked Porter)
5.0,Male,American Porter,910793048.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1005228247.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1034949848.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1263823447.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,1227967447.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1168869847.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1378562647.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1837091048.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1102601048.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,1046876647.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1077375847.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,1465743847.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1216047847.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,1130249048.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,1090508647.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1094306648.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,929113447.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,1080659047.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,American Porter,889628647.0,7675,6.0,Smoke (Smoked Porter)
3.0,Male,American Porter,1019228647.0,7675,6.0,Smoke (Smoked Porter)
4.0,Male,American Porter,973519447.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1155222248.0,7675,6.0,Smoke (Smoked Porter)
3.5,Male,American Porter,1205939047.0,7675,6.0,Smoke (Smoked Porter)
4.5,Male,Milk / Sweet Stout,953132647.0,45820,5.5,Cocoa Cream Stout
2.5,Male,Milk / Sweet Stout,1127397848.0,45820,5.5,Cocoa Cream Stout
3.0,Male,Herbed / Spiced Beer,1077375847.0,20962,5.3,Happy Holidaze
3.5,Male,Herbed / Spiced Beer,1110294247.0,20962,5.3,Happy Holidaze
3.5,Male,American IPA,989075047.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,973519447.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1284822247.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1100873047.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1335279847.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1594479847.0,28350,6.1,5 Day IPA
3.0,Male,American IPA,1056812647.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1034431447.0,28350,6.1,5 Day IPA
5.0,Male,American IPA,953132647.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1016118247.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1192370647.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1007733847.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1352815447.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1007474648.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1080572647.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1425308647.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1303743848.0,28350,6.1,5 Day IPA
5.0,Male,American IPA,1424790247.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1033049047.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1401980648.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1051974247.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1013004247.0,28350,6.1,5 Day IPA
5.0,Male,American IPA,981813847.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1834581847.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1236956647.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1554131047.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1579701848.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1234447447.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,931273447.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1475417048.0,28350,6.1,5 Day IPA
3.0,Male,American IPA,1077375847.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1048172647.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1238511847.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1076681047.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1301756647.0,28350,6.1,5 Day IPA
3.0,Male,American IPA,1140534248.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1093701848.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1005228247.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,2234185447.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1319810647.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,986051047.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,994604647.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1055775847.0,28350,6.1,5 Day IPA
4.5,Male,American IPA,1099231447.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,1080659047.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1017673448.0,28350,6.1,5 Day IPA
3.5,Male,American IPA,1045494248.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,861289447.0,28350,6.1,5 Day IPA
4.0,Male,American IPA,949413847.0,28350,6.1,5 Day IPA
